,40.0
judgedthen,94.0
judgement,103.0
judgements,46.0
judgeof,154.0
judgers,81.0
judges,81.0
judgesare,48.0
judgeships,82.0
judgeslike,105.0
judgest,144.0
judgesuperstition,160.0
judgeth,155.0
judgeto,132.0
judgewhich,91.0
judging,99.5
judgmatically,196.0
judgment,64.0
judgmentday,115.0
judgmenti,81.0
judgments,82.0
judgmentsand,93.0
judgmentseat,105.0
judgmentsthat,112.0
judgmentsthe,95.0
judgmentthe,32.0
judgmentthose,121.0
judgmentwhose,118.0
judicandae,37.0
judicandi,79.0
judicant,160.0
judicat,62.0
judicatis,74.0
judicatories,121.0
judicatory,37.0
judicature,98.0
judicatures,89.0
judice,131.0
judicetis,140.0
judicia,215.0
judicial,113.0
judiciall,80.0
judicially,130.5
judicialminded,83.0
judiciaria,85.0
judiciario,111.0
judiciary,98.0
judicibus,217.0
judiciis,133.0
judicio,114.0
judicious,88.0
judiciously,126.0
judicis,105.0
judicium,80.0
judico,126.0
judith,134.5
judos,83.0
judus,97.0
judy,164.0
judywhat,75.0
jueces,81.0
juega,96.0
juego,136.0
juegos,166.0
juegue,117.0
jueguen,173.0
jueves,62.0
juez,158.0
jug,84.0
juga,149.0
jugaban,62.0
jugador,99.0
jugadores,77.0
jugando,97.0
jugar,70.0
jugares,68.0
jugement,158.0
jugend,195.0
jugful,137.0
jugged,56.0
juggernaut,105.0
juggernautthis,119.0
jugginses,89.0
juggle,60.0
juggled,57.0
juggler,124.0
jugglers,111.5
jugglery,114.0
juggling,126.0
jugglings,69.0
jugis,226.0
juglar,83.0
jugling,140.0
jugnot,104.0
jugo,72.0
jugs,109.5
juguetes,122.5
juguetona,96.0
jugular,133.0
jugulo,159.0
jugulum,138.0
jugurtha,211.0
jui,21.0
juice,116.0
juiceharp,113.0
juices,116.0
juiciest,44.0
juicio,44.0
juicios,82.0
juicy,104.0
juif,113.0
jujube,65.5
jujubes,135.0
jujuby,245.0
jukes,88.0
jul,59.5
jule,80.0
julery,110.0
jules,152.0
julia,77.0
julian,78.0
julianus,124.0
julias,117.0
juliasarrayed,92.0
julie,53.5
julieand,117.0
julieemmanuel,234.0
juliei,112.0
julien,122.0
julienand,49.0
juliens,173.0
julies,116.0
juliet,82.5
juliets,112.0
julietta,131.0
juliettas,143.0
juliewhose,103.0
julin,129.0
julio,90.0
julios,111.0
julius,81.5
julner,113.0
july,91.5
julya,105.0
julyanother,107.0
julyfour,35.0
julyhis,72.0
julyi,166.0
julylast,134.0
julyno,120.0
julyrough,92.0
julys,138.0
julythere,74.0
julyvisited,125.0
julywe,122.0
jum,124.0
juma,55.0
jumble,95.0
jumbled,120.0
jumblei,70.0
jumbo,155.0
jumenta,134.0
jumentiles,41.0
jumento,56.0
jumentos,91.0
jumna,80.0
jump,83.0
jumpand,106.0
jumped,81.0
jumper,125.5
jumpers,62.0
jumpeth,72.0
jumping,100.0
jumpingoff,74.0
jumpingpit,69.0
jumpings,81.0
jumpingshoes,149.0
jumps,102.0
jun,132.0
junagurh,57.0
junco,152.0
juncos,114.0
junctaque,131.0
junction,93.0
junctions,63.0
junctionthough,63.0
junctum,155.0
junctura,127.0
juncture,89.5
junctures,137.5
june,92.5
junehe,81.0
junejulyaugseptember,134.0
junes,81.0
junethe,93.0
junethis,110.0
junetoday,66.0
jung,86.0
junge,154.0
jungen,104.0
junger,123.0
jungere,76.0
junges,107.0
jungfernhutel,137.0
jungfernschaft,106.0
jungfrau,97.0
jungfrauengefhl,64.0
jungle,37.0
junglecock,71.0
jungleexcept,166.0
junglegrass,83.0
junglepeople,64.0
jungles,100.0
jungleso,94.0
junglethe,81.0
junglings,106.0
junia,100.5
junior,93.5
juniors,67.0
juniper,116.0
junipertree,132.0
junipertrees,113.0
juniperwood,51.5
junius,154.5
junk,107.0
junket,94.0
junketings,101.0
junkets,60.0
junks,261.0
juno,96.5
junoesque,115.0
junolike,87.0
junonem,234.0
junonian,143.0
junos,83.0
junots,170.0
junt,178.0
junta,116.0
juntaba,63.0
juntaban,81.0
juntado,82.0
juntamente,121.0
juntando,80.0
juntar,95.0
juntaron,85.0
juntarse,57.0
juntas,58.0
juntase,143.0
juntbansele,99.0
junten,76.0
juntillas,80.0
juntme,150.0
juntndose,90.0
junto,66.5
juntos,128.0
juntronse,82.0
juntura,80.0
junxit,128.0
jup,66.0
juperno,78.0
jupiter,83.0
jupiterhe,133.0
jupiters,90.0
jupiterwhy,120.0
jupjupiter,243.0
jupon,121.0
juppiter,193.0
jur,124.0
jura,120.0
juraba,88.0
juraban,82.0
jurado,92.0
juramento,56.0
juramentos,116.0
jurando,74.0
jurar,113.0
jurara,172.0
jurare,126.0
juras,81.0
jurassic,89.0
juraste,161.0
jurat,114.0
jurats,193.0
jurdicamente,113.0
jure,121.0
jurement,92.0
jurgia,154.0
juridical,152.0
juridicin,38.0
juries,128.0
jurigui,82.0
juris,130.0
jurisconsultos,94.0
jurisdicin,98.0
jurisdiction,102.0
jurisdictions,114.0
jurisperito,51.0
jurisprudence,97.0
jurist,133.5
jurists,164.0
juro,129.0
juror,101.0
jurors,77.0
juruparis,68.0
jury,67.5
jurybox,69.0
juryman,80.0
jurymans,79.0
jurymastshow,75.0
jurymen,90.5
jurymenfour,43.5
jurys,102.5
jus,130.0
jushabhesed,93.0
jusquau,63.0
jussa,93.0
jussienne,43.0
jussieu,102.0
jussit,83.0
jussus,115.0
jussve,104.0
just,40.0
justa,96.5
justamente,142.0
justas,141.0
justborne,99.0
justbut,86.0
justeius,195.0
juster,95.5
justest,78.0
justevery,134.0
justfelt,157.0
justfiguratively,131.0
justgoes,65.0
justgrown,153.0
justice,55.0
justiceabout,159.0
justiceand,72.0
justiceas,54.0
justicebeginning,150.0
justiceembrenchemarriage,175.0
justicehe,52.0
justiceit,33.0
justicelike,118.0
justicelivy,140.0
justicemeeting,59.0
justiceno,97.0
justicer,160.0
justicers,82.0
justices,64.0
justicia,43.0
justiciary,83.0
justicias,139.0
justif,61.0
justifiability,96.0
justifiable,105.0
justifiably,132.0
justificam,144.0
justification,102.0
justifications,108.0
justificationthrough,171.0
justificationwhen,92.0
justifie,32.0
justified,92.0
justifiedi,109.0
justifiedthough,55.0
justifier,89.5
justifies,121.0
justifieth,84.0
justify,80.0
justifyd,130.0
justifying,88.0
justifyt,127.0
justin,112.5
justine,71.0
justines,112.0
justinian,84.0
justinians,149.0
justins,131.0
justis,118.0
justitiae,231.0
justle,95.0
justles,236.0
justling,181.0
justly,98.0
justlymerited,62.0
justness,126.0
justnesse,106.0
justo,137.0
justopend,106.0
justos,105.0
justs,125.0
justsimas,87.0
justsustaind,58.0
justthe,72.0
justum,122.0
justus,118.0
jut,130.0
jutemen,116.0
jutes,96.0
jutesname,97.0
jutland,146.0
juts,72.0
juttah,152.0
jutted,89.0
jutting,106.5
juttingout,59.5
jutty,145.0
juvabit,125.0
juvais,170.0
juvando,155.0
juvant,116.0
juvarent,136.0
juvat,176.5
juvenal,82.5
juvenals,46.0
juvenci,143.0
juvenem,155.0
juvenes,168.0
juvenesque,145.0
juvenile,108.0
juvenilefucking,193.0
juvenilefunking,151.0
juvenilelooking,117.0
juveniles,153.0
juvenis,117.0
juventae,231.0
juventius,103.0
juvenum,181.0
juverint,133.0
juxta,112.0
juxtaposition,133.0
juxtapositioneven,68.0
juxtapositions,98.0
juxtim,167.0
juzg,116.0
juzga,96.0
juzgaba,80.0
juzgaban,171.0
juzgad,78.0
juzgada,103.0
juzgado,108.0
juzgando,106.0
juzgar,130.0
juzgara,78.0
juzgaran,104.0
juzgarle,136.0
juzgarlo,114.0
juzgaron,132.0
juzgas,87.0
juzgis,89.0
juzgo,78.0
juzgu,99.0
juzgue,87.0
jy,59.0
jyotirisha,51.0
jzguenlo,193.0
k,79.0
ka,129.0
kaa,64.0
kaas,110.0
kabinett,102.0
kabir,107.0
kabzeel,80.0
kadamba,72.0
kadesh,89.0
kadeshbarnea,46.0
kadmiel,101.0
kadmon,130.0
kadmonites,136.0
kaffee,176.0
kaffeehauskellner,95.0
kaffir,83.0
kafka,192.0
kaftan,82.0
kaftans,97.0
kags,43.5
kahle,164.0
kai,101.5
kailer,90.0
kailpot,144.0
kaimak,99.0
kaiser,114.0
kakachakachak,97.0
kake,232.0
kakke,158.0
kakodaimen,89.0
kala,51.0
kalb,105.0
kale,131.0
kaleidoscope,112.0
kaleidoscopes,142.0
kalganov,137.0
kalidahs,42.0
kalidasa,60.0
kalinin,83.0
kalinov,72.0
kalipedia,102.0
kalisch,68.0
kallinus,136.0
kalmikov,116.0
kalmucks,87.0
kalmyas,92.0
kalogynomia,52.0
kalpa,98.0
kalt,104.0
kalte,124.0
kalten,115.0
kaluga,128.0
kalugaa,119.0
kaluzhsky,89.0
kalvanov,159.0
kam,115.0
kama,61.0
kamala,153.0
kamalas,108.0
kamaledhiplava,79.0
kamaswami,89.0
kamaswamipeople,46.0
kamaswamis,72.0
kamen,111.0
kamenka,141.0
kamenski,53.0
kamerovsky,138.0
kammer,43.0
kammerherr,70.0
kammerjunker,124.5
kammerjunkers,196.0
kammerkollezski,109.0
kampf,229.0
kamtschatkan,190.0
kamya,80.0
kanada,85.0
kanadas,164.0
kanadian,70.0
kanadians,168.0
kanah,92.0
kanchukiyas,201.0
kandian,41.0
kandy,123.0
kane,166.0
kangaroo,111.0
kangaroohopping,208.0
kangaroos,151.0
kankury,224.0
kann,98.5
kannakin,83.0
kanns,73.0
kannst,62.0
kannte,137.0
kannten,65.0
kanone,67.0
kansas,115.0
kansasbut,116.0
kansell,146.0
kansians,203.0
kant,117.5
kantaka,74.0
kantian,105.0
kants,64.0
kantuka,84.0
kanuck,178.0
kanya,197.0
kapernaumov,70.0
kapernaumovs,44.0
kapitel,106.0
kapitonitch,145.0
kaputt,162.0
kaqhkonta,100.0
kaqueta,192.0
karabakh,90.0
karagina,128.0
karagins,53.0
karait,94.0
karamazov,97.0
karamazovno,123.0
karamazovs,71.0
karamazovsthe,82.0
karamazovtheres,131.0
karamelopulos,189.0
karaoke,247.0
karataev,84.0
karataevs,90.0
karay,112.0
karaythe,180.0
karazinsky,73.0
kardec,119.0
kardecs,135.0
kareah,43.0
karenin,185.0
karenina,118.0
kareninas,155.0
karenins,91.0
karentykarantia,117.0
kari,98.0
karibanov,259.0
karini,78.0
karkaa,81.0
karkor,99.0
karl,111.0
karlovich,145.0
karma,119.0
karmic,72.0
karnac,60.0
karnaim,148.0
karnak,86.0
karo,132.0
karol,196.0
karoly,192.0
karp,79.5
karpushka,208.0
karr,114.0
karrick,100.0
kartan,144.0
kartari,145.0
kartashov,110.0
kartasov,164.0
kartasova,89.0
kartasovs,147.0
karten,138.0
kartika,80.0
kase,63.0
kaserne,153.0
kasha,174.0
kashin,65.0
kashinsky,152.0
kashmere,86.0
kashmir,28.0
kashtriyas,59.0
kaska,89.0
kasten,151.0
kasurika,143.0
kat,199.0
kata,164.0
kataduomeno,104.0
katalnptikh,62.0
kataphygion,90.0
katasteses,146.0
katavasov,38.0
katavasovs,103.0
katchalnikov,139.0
kate,98.5
katechet,155.0
katecheten,160.0
kated,160.0
katedrink,177.0
kateknock,220.0
katepoor,146.0
katerina,54.0
katerinas,176.0
kates,97.0
katey,152.0
kateys,179.0
katharine,90.5
katheder,101.0
katherina,77.0
katherine,101.5
katherines,102.0
katheter,101.0
kathleen,50.5
kathleens,166.0
katia,77.5
katie,88.5
katies,154.0
katinka,35.0
katka,88.0
katorqwseiz,63.0
katrina,92.0
kattath,112.0
katteeawar,131.0
katty,109.0
katy,205.0
katya,77.0
katyahe,161.0
katyas,89.0
katydid,115.0
katzelmacher,52.0
kaubul,143.0
kauf,84.0
kaufen,76.0
kauffmann,140.0
kaufmann,152.0
kaufmannshring,43.0
kaufte,102.0
kaulbach,87.0
kaum,135.0
kavanagh,112.0
kavanaghs,122.0
kave,262.0
kaw,193.5
kawffee,94.0
kay,53.0
kaysarov,196.0
kazan,213.0
kazantartar,79.0
kazbek,217.0
kaze,124.0
kbeowulf,230.0
kbut,121.0
kc,170.0
kche,52.0
kchenbank,84.0
kchenbett,157.0
kchensessel,106.0
kchentr,83.0
kchin,117.0
kcirtap,149.0
ke,198.0
kean,74.0
kearney,74.0
kearneys,108.0
kearneysmusical,83.0
kearns,100.0
keating,66.0
keats,175.0
keck,121.0
keckheit,108.0
keckle,147.0
kecksies,173.0
kedar,40.5
kedcttxt,185.0
kedctzip,156.0
keddah,56.0
keddahs,110.0
keddahsmachua,106.0
keddahthat,146.0
kedemah,92.0
kedemoth,116.0
kedesh,124.0
kedeshnaphtali,82.0
kedge,116.0
kedger,136.0
kedrov,128.0
kedvs,275.0
kee,169.0
keech,119.0
keeee,127.0
keegan,63.0
keehee,159.0
keekeereekee,180.0
keel,111.0
keeled,78.5
keelhaul,46.0
keelhauling,189.0
keelon,130.0
keelonly,98.0
keels,96.0
keelsone,106.0
keelwho,48.0
keen,94.0
keene,91.0
keened,158.0
keenedgd,107.0
keener,85.0
keenest,78.0
keenesteyed,131.0
keeneyed,112.5
keenly,87.5
keenlywealth,101.0
keenness,93.0
keens,64.0
keensighted,119.0
keenwitted,121.0
keep,43.0
keepdown,107.0
keeper,81.0
keeperback,59.0
keeperbringing,73.0
keepers,66.0
keepersthe,122.0
keepes,77.0
keepest,109.0
keepeth,95.0
keepfriend,70.0
keephouse,154.0
keeping,77.5
keepingheirlooms,45.0
keepingroom,148.0
keepingyour,108.0
keeps,83.0
keepsake,92.5
keepsakes,93.0
keepst,77.0
keept,145.0
keer,112.0
keg,78.5
kegs,151.0
kehelathah,73.0
kehrewit,69.0
kehrt,79.0
kehrte,96.0
keifte,84.0
keil,93.0
keilah,118.5
keildhelm,158.0
keimer,113.0
keimers,145.0
kein,146.0
keine,75.0
keinen,159.0
keineswegs,144.0
keins,122.0
keiser,136.0
keiss,82.0
keith,163.0
keiths,68.0
keithsystem,163.0
kekcaa,114.0
kekscheb,103.0
keksekca,106.0
kelaiah,48.0
kelita,99.0
kelleher,113.0
kelleker,104.0
keller,99.0
kellermanns,134.0
kellerraum,65.0
kellertre,129.0
kellertreppe,200.0
kelletts,141.0
kellner,58.0
kells,166.0
kelly,167.0
kellynch,85.0
kellys,102.5
kelomen,195.0
kelphe,96.0
kelpy,61.0
kelso,86.0
kelson,82.0
kelsons,193.0
kelsos,81.0
kelt,88.0
kem,93.0
kemball,145.0
kemble,61.0
kempelen,110.0
kempelens,90.0
kempis,119.0
kemps,109.0
kempt,86.0
kempthorpe,137.0
kempthorpes,133.0
kempts,159.0
kemuel,71.0
ken,92.0
kenan,110.0
kenath,110.0
kenaz,73.0
kendal,111.0
kendall,150.5
kenebec,119.0
kenelm,160.0
kenezite,134.0
kenilworth,208.0
kenite,127.0
kenites,178.0
kenizzites,113.0
kenn,173.0
kenne,188.0
kenned,134.0
kennedy,116.0
kennedys,139.0
kennefick,104.0
kennel,78.0
kennelled,60.0
kennelman,126.0
kennelmen,118.0
kennels,108.5
kennen,77.0
kenneth,67.5
kenning,98.0
kennington,94.5
kenns,145.0
kennst,115.5
kennt,186.0
kenny,152.0
kennygiggles,113.0
kens,68.0
kensington,102.0
kent,83.0
kentish,119.0
kentishman,122.0
kentishmen,112.0
kentisrman,148.0
kentlady,116.0
kentledge,131.0
kents,75.0
kentuckian,92.5
kentucky,107.0
keogh,129.0
keoghbennett,62.0
keoghs,80.0
keon,99.0
kep,41.0
kepler,97.5
keppel,147.0
kept,52.0
kepther,91.0
kepti,121.0
keptst,52.0
keptwoman,94.0
ker,62.0
keravenant,36.5
kerblamen,47.0
kerchief,61.0
kerchiefed,95.0
kerchiefs,88.0
kerenhappuch,18.0
kerguelen,78.0
kerick,70.0
kerioth,132.0
kerl,69.0
kern,126.5
kernal,55.5
kernan,28.0
kernans,90.0
kernel,99.5
kernels,96.0
kerns,81.0
keros,78.0
kerosene,107.0
kerosine,89.0
kerrigan,124.0
kerry,75.0
kersey,54.0
kerseymere,110.5
kerseys,196.0
kerwans,273.0
kerwollowps,99.0
kerze,127.0
kerzen,96.0
kerzengerad,101.0
kerzengrad,99.0
kestrela,161.0
keswick,54.0
ketch,83.5
ketched,80.0
ketching,76.0
ketland,160.0
ketos,84.0
kettle,80.0
kettledrum,91.0
kettledrums,91.0
kettleful,116.0
kettleholder,81.0
kettlelid,106.0
kettleness,80.0
kettles,86.0
keturah,76.5
keuchen,203.0
keuchend,57.0
keuchendem,124.0
keuchte,135.0
keusch,92.0
keusche,126.0
keusches,90.0
kevin,97.0
kevins,117.0
kew,258.0
kewit,171.0
key,64.0
keyand,64.0
keyboard,128.0
keycold,139.0
keyed,135.0
keyedup,73.0
keyes,133.5
keyess,79.0
keyhole,88.5
keyholea,134.0
keyholeall,87.0
keyholecutting,90.0
keyholes,105.0
keyless,170.0
keymetal,86.0
keynote,90.5
keys,74.5
keysthey,95.0
keystone,88.5
kezia,52.0
keziz,104.0
kg,152.0
kh,70.0
khaan,56.0
khaki,106.0
khalifa,92.0
khamovniki,56.0
khan,69.0
khandrikovis,56.0
khanhiwara,95.0
khans,123.0
khartoum,109.0
khayyam,138.0
kheyam,98.0
khiva,122.0
khle,81.0
khorassan,121.0
khoungtseu,68.0
khrrrrklak,148.0
khvostikov,76.0
kiar,76.0
kibe,89.5
kibed,78.0
kibes,85.0
kibitka,88.0
kibrothhattaavah,97.0
kibzaim,144.0
kichaka,83.0
kicherte,116.0
kick,75.0
kickd,177.0
kicked,82.5
kicker,51.0
kicking,80.0
kickingstraps,72.0
kicks,85.0
kickshaws,137.0
kickshawses,156.0
kickt,101.0
kickup,91.0
kickywicky,59.0
kid,96.0
kidd,77.0
kiddies,88.0
kiddif,99.0
kidding,115.0
kidds,184.0
kiddy,76.0
kidfitting,58.0
kidfox,89.0
kidnap,100.0
kidnapped,103.5
kidnapper,107.5
kidnappers,155.0
kidnapperswhere,53.0
kidnapping,133.0
kidnappingthe,163.0
kidney,114.0
kidneys,73.0
kidron,100.0
kids,83.5
kieouheyu,115.0
kieran,65.0
kiernan,88.0
kiernans,116.0
kiev,157.0
kievall,227.0
kikely,199.0
kikins,102.0
kilballymacshonakill,125.0
kilbarrack,110.0
kilbride,80.0
kilburn,113.0
kildare,73.5
kildares,107.0
kilkelly,153.0
kilkenny,91.0
kill,55.0
killala,84.0
killand,83.0
killarney,97.0
killcourtesy,146.0
killd,47.0
killdst,99.0
kille,116.0
killed,58.0
killeddecided,90.0
killedhe,67.0
killedi,77.0
killednot,112.0
killedst,114.5
killedwell,61.0
killedwounded,127.0
killer,78.5
killerof,114.0
killers,44.0
killest,130.0
killeth,106.0
killin,124.0
killiney,118.0
killing,87.0
killingclothes,92.0
killinggrounds,48.0
killinghammer,143.0
killingpens,18.5
killingworth,76.0
kills,80.0
killst,105.0
killwe,102.0
killwould,84.0
kilmainham,68.0
kiln,105.0
kilnhole,25.5
kilnid,93.0
kilns,101.5
kilometers,159.0
kilt,81.0
kilts,88.5
kimball,165.0
kimbap,252.0
kimberley,161.0
kimbolton,129.0
kimchi,330.0
kimmage,106.0
kimono,117.0
kin,71.0
kinah,110.0
kinch,131.0
kinchin,78.0
kinchins,92.0
kinchite,155.0
kincora,105.0
kind,51.0
kinda,87.0
kindand,98.5
kindas,86.0
kindbut,129.0
kinde,63.0
kinder,72.5
kinderart,168.0
kinderfehler,84.0
kindergarten,150.0
kindergartens,63.0
kindergeschichten,123.0
kinderkriegen,112.0
kinderl,130.0
kindermachen,131.0
kindermagd,103.0
kindermdchen,74.0
kindermdel,102.0
kindern,152.0
kinderspiel,172.0
kindes,107.5
kindest,87.0
kindfor,100.0
kindhearted,92.0
kindhed,151.0
kindheit,184.0
kindheitserinnerungen,124.0
kindi,72.0
kindit,72.0
kindld,85.0
kindle,103.0
kindled,83.0
kindles,102.0
kindless,168.0
kindleth,80.0
kindlich,37.5
kindlier,120.0
kindlierlooking,80.0
kindliest,100.5
kindliness,109.5
kindling,84.5
kindlingno,189.0
kindlings,118.5
kindlingwood,144.0
kindlooking,135.5
kindly,90.0
kindlydisposed,105.0
kindlyhe,88.0
kindlynatured,122.0
kindnatured,180.0
kindness,77.0
kindnessand,67.0
kindnesse,158.0
kindnesses,104.0
kindnessfor,132.0
kindnessi,81.0
kindnessit,117.0
kindnessso,67.0
kindnessthe,132.0
kindnessyou,114.0
kindno,75.5
kindnot,89.0
kindred,84.0
kindreds,47.5
kindredship,70.0
kinds,89.5
kindso,145.0
kindspoken,108.0
kindst,151.0
kindstailors,199.0
kindsthe,97.0
kindsthough,98.0
kindsto,59.0
kindthat,212.0
kindthats,113.0
kindthe,115.0
kindthere,97.0
kindthey,66.0
kindthose,109.0
kindwas,50.0
kindwhat,115.0
kindwhen,73.0
kindyes,69.0
kindyou,59.0
kine,74.0
kineall,133.0
kiner,78.0
kinetic,67.0
king,36.0
kinga,105.0
kingand,55.0
kingatarms,131.0
kingbecoming,115.0
kingbird,172.0
kingchairman,141.0
kingcraft,93.0
kingd,67.0
kingdo,96.0
kingdom,49.0
kingdomcome,182.0
kingdomd,120.0
kingdome,38.0
kingdomes,97.0
kingdomin,62.0
kingdomprovided,94.0
kingdoms,67.5
kingdomthat,66.0
kingdomthe,53.0
kinge,148.0
kingham,90.0
kinghenry,121.0
kinghenryviiiepilogue,68.0
kingi,60.0
kingkiller,78.0
kingly,85.0
kinglypoor,42.5
kingnow,99.0
kingperhaps,190.0
kingpin,105.0
kingplutarch,83.0
kingpost,85.0
kings,52.0
kingsbridge,108.5
kingsdisarm,74.0
kingsfor,115.0
kingsgod,193.0
kingshenry,82.0
kingship,157.0
kingsin,114.0
kingsley,106.5
kingso,68.0
kingsprobably,161.0
kingsseat,75.0
kingstephen,121.0
kingsto,112.0
kingston,127.5
kingstonare,88.0
kingstononthames,80.0
kingstown,113.5
kingsweston,130.0
kingt,128.0
kingthe,250.0
kingvampire,52.0
kingvarious,89.0
kink,110.0
kinks,124.5
kinlove,134.0
kinn,128.0
kinnaird,155.0
kinnatt,72.0
kinnereth,95.0
kinnersley,169.0
kinnladen,110.0
kinos,118.0
kinred,124.0
kinross,146.0
kinsale,235.0
kinsella,92.0
kinsey,137.0
kinsfolk,85.0
kinsfolks,63.0
kinship,142.0
kinsman,96.0
kinsmanmost,84.0
kinsmans,83.0
kinsmen,98.0
kinsmencompanions,89.0
kinsmens,140.0
kinswoman,82.0
kinswomen,83.0
kiosk,57.0
kip,150.0
kipkeeper,103.0
kipling,172.0
kipper,45.0
kippered,131.0
kippis,189.0
kippur,154.0
kips,88.0
kir,111.0
kirby,83.5
kirche,123.0
kircher,146.0
kirghiz,87.0
kirharaseth,54.0
kirhareseth,92.0
kirheres,55.0
kiriathaim,64.0
kirikikiou,71.0
kirikikiouthat,98.0
kiril,151.0
kirill,164.0
kirillov,114.0
kirillovitch,200.5
kirillovitchs,131.5
kirilovich,126.0
kirilych,98.0
kirilychisnt,44.0
kirioth,92.0
kirjath,157.0
kirjathaim,59.0
kirjatharba,42.0
kirjatharim,108.0
kirjathbaal,214.0
kirjathhuzoth,128.0
kirjathjearim,75.0
kirjathsannah,78.0
kirjathsepher,112.0
kirk,114.0
kirke,73.5
kirkes,143.0
kirkgarth,59.0
kirkpatrick,99.0
kirkyard,84.0
kirschner,180.0
kirsten,97.0
kirstened,72.0
kirtle,60.0
kirtles,175.0
kirwan,99.0
kirwin,57.0
kirwins,63.0
kiselev,78.0
kish,44.5
kishon,130.0
kislaraga,142.0
kislovka,166.0
kismet,65.0
kison,123.0
kiss,50.0
kissam,117.0
kissams,102.0
kissand,104.0
kissd,74.0
kissed,75.5
kissedas,70.0
kissers,125.0
kisses,67.5
kissesa,186.0
kissesnot,105.0
kisseth,48.0
kissing,88.0
kissingcomfits,114.0
kissingen,82.0
kissings,85.0
kissinthering,138.0
kissit,29.0
kissmany,164.0
kissout,151.0
kisss,113.0
kissstained,139.0
kissvery,104.0
kisswithout,56.0
kissy,114.0
kisszony,157.0
kit,90.0
kitchen,70.0
kitchena,81.0
kitchenalways,140.0
kitchenand,62.0
kitchenboy,110.0
kitchenboys,199.0
kitchend,77.0
kitchendoor,111.5
kitchener,216.0
kitchenfire,45.0
kitchengarden,80.0
kitchenits,69.0
kitchenmaid,87.0
kitchenmy,83.0
kitchenoh,88.0
kitchenon,155.0
kitchens,98.0
kitchensof,149.0
kitchenstairs,116.0
kitchentable,93.0
kitchenthe,132.0
kitchenvestal,97.0
kitchenwalljim,122.0
kitchenwench,63.5
kitchenwindow,100.0
kite,111.0
kiteline,127.0
kites,110.0
kiteshape,91.0
kiteshaped,81.0
kitestrings,107.0
kith,78.0
kithlish,118.0
kithogue,71.0
kitron,88.0
kits,157.0
kitt,57.5
kittel,43.0
kitten,74.0
kittend,116.0
kittenish,100.5
kittenishly,60.0
kittenlike,85.0
kittens,84.0
kittim,90.0
kittiwakes,100.0
kittlybenders,48.0
kitts,61.0
kitty,45.0
kittyall,169.0
kittyher,137.0
kittykate,129.0
kittylynch,310.0
kittys,128.0
kittyshow,41.0
kittywhat,109.0
kitzel,191.0
kitzeln,137.0
kitzelt,89.0
kitzelte,132.0
kitzelten,83.0
kitzler,160.0
kitzlig,86.0
kivered,77.0
kk,1691.0
kkifeloch,201.0
kl,167.5
klaffte,59.0
klagenfurt,103.0
klagmann,98.0
klagte,173.0
klagten,76.0
klammerte,67.0
klan,162.0
klang,175.0
klappe,217.0
klasse,127.0
klassen,92.0
klatsch,56.0
klatschte,58.0
klausenburg,78.0
klausenburgh,106.0
klavier,158.0
kleber,121.0
kleck,89.0
kleid,105.0
kleider,89.0
kleiderbndel,109.0
kleidern,80.0
kleidete,86.0
kleideten,99.0
klein,182.0
kleine,188.0
kleinen,187.0
kleiner,171.0
kleineres,68.0
kleines,191.0
kleinlaut,105.0
kleins,88.0
kleist,120.0
klementine,74.0
klementinens,61.0
kleronomia,168.0
kleros,138.0
klettern,73.0
klimm,147.0
klinge,166.0
klirrten,217.0
klissoura,82.0
kllld,66.0
kllnerhof,259.0
klook,261.0
klopfen,116.0
klopfenden,121.0
klopfte,50.0
klopot,147.0
klopots,181.0
klopstock,159.0
klotz,73.0
klppel,81.0
klug,75.0
kluge,178.0
klumpen,157.0
klux,116.0
klyucharev,125.0
km,117.0
kma,108.0
kme,190.0
kmmerliche,126.0
kmmerte,128.0
kmria,82.0
kn,63.0
knaben,110.0
knack,123.0
knacker,119.0
knackers,113.0
knacks,140.5
knaplock,100.0
knappd,60.0
knapsack,108.0
knapsacks,144.0
knarrte,110.0
knaust,173.0
knave,76.0
knaveford,92.0
knaveries,122.5
knavery,75.5
knaverys,114.0
knaves,95.0
knavish,117.5
knavishness,96.0
knavry,54.0
knaw,137.0
knawnt,59.0
knaws,76.0
knawsay,68.0
knchelgelenke,71.0
knead,149.0
kneaded,80.0
kneading,80.5
kneadingtroughs,80.5
kneads,111.0
knebel,83.0
knee,66.0
kneebreeches,105.5
kneecap,93.0
kneecaps,63.0
kneecrooking,116.0
kneed,62.0
kneedeep,107.0
kneehigh,57.0
kneejoint,100.0
kneel,75.0
kneeld,90.5
kneeled,88.0
kneelength,128.0
kneeling,81.0
kneels,84.0
kneepan,166.0
kneepans,109.0
knees,69.0
kneesa,27.0
kneesfirst,108.0
kneeshe,147.0
kneeson,112.0
kneesstirred,131.0
kneestrap,70.0
kneethen,43.0
kneetribute,141.0
knell,85.0
kneller,50.0
knells,73.0
knelt,74.0
kneph,71.0
knew,40.0
knewand,78.0
knewas,85.0
knewbut,35.0
knewest,67.0
knewexcept,85.0
knewi,88.0
knewindeed,95.0
knewknew,50.0
knewnever,62.0
knewnor,102.0
knewnot,180.0
knewput,81.0
knewst,55.0
knewthat,64.0
knewthe,111.0
knewthey,159.0
knickerbocker,66.0
knickerbockers,120.5
knickers,122.0
knickknack,66.0
knickknacks,152.5
